"","EST_ID","mean.pr","SD.pr","ES0.99.pr","mean.tas","SD.tas","ES0.99","relative.abundance","richness","risk1","Area_Ha","mean.pr.norm","SD.pr.norm","ES0.99.pr.norm","mean.tas.norm","SD.tas.norm","ES0.99.norm","relative.abundance.norm","richness.norm","risk1.norm","Area_Ha.norm"
"585",1145,4.23375546,-14.02786691,-8.834130617,29.94174476,12.10876838,17.74831902,0.147023872,56.81568146,19.2549792111429,27.4435104779606,0.271949753056837,0.318615363384833,0.289989820674064,0.303784372334745,0.632632989618579,0.568607465721647,0.202931522171399,0.723984581052822,0.0164931665399342,0.000632940765135898
"586",1146,3.176776616,-15.16580017,-9.955063009,30.37124129,12.58753137,18.12802467,0.140537143,55.73677444,9.62748960557145,35.9168237249519,0.237639137037127,0.284385339499905,0.259528099809541,0.316041175375061,0.653883094587975,0.589510717422265,0.193738054157415,0.70999039536152,0.0082465832699671,0.000828790948565847
"587",1147,3.356078898,-15.13424864,-9.741439008,30.51271072,12.5984109,18.66981488,0.147757739,60.1982193,25.0813987601389,9.4509687199358,0.243459472783752,0.285334437011569,0.26533340504906,0.320078374324575,0.654365987291352,0.619336918661464,0.203971612298644,0.767858484700992,0.0214838812480294,0.000217065357138746
"588",1148,1.65116707,-17.09889175,-11.77214643,30.73162202,13.31315825,19.1827709,0.124012694,46.27112961,19.2549792111429,6.89263972052598,0.18811628837658,0.226236260567847,0.210148236801662,0.326325578900127,0.68609036142081,0.647575763138515,0.170318393288247,0.587214299754199,0.0164931665399342,0.000157932738149771
"589",1149,2.850506234,-15.05830409,-10.36860446,29.68892631,10.46361832,16.09868379,0.092080437,25.05394363,10.0752798197841,114.379094034225,0.227048066213947,0.287618915242243,0.248289969538548,0.29656953884911,0.559612283767006,0.477793066655167,0.125061657058971,0.312012419567153,0.0086301452825237,0.002642349539458
"590",1150,-0.191521196,-18.47442744,-13.52009988,30.37789141,12.11775746,17.32651185,0.108375952,36.24548721,20.1505596395682,7.96892098809079,0.12830073965709,0.184858948577449,0.162647004382927,0.316230953883946,0.633031973870846,0.545386474820839,0.148156855875491,0.457174640340187,0.0172602905650474,0.000182809652000399
"591",1151,-1.876839557,-20.96400198,-16.06532708,30.62159392,11.58990867,17.07680109,0.182962537,63.69409943,0.629704988736505,1403.09967629335,0.0735935792598099,0.109970377372922,0.0934795853159699,0.323185640259411,0.609603174172964,0.531639597815894,0.25386643361024,0.813202517863138,0.000539384080157731,0.0324295360942594
"592",1152,-3.622215673,-24.61982619,-19.50519496,31.77683926,13.30419436,19.35150853,0.225426152,70.41176605,1.67921330329735,479.555025112334,0.0169368826135238,0,0,0.356153577382496,0.685692495237724,0.656864972164653,0.314048982667031,0.900335396183402,0.00143835754708728,0.0110829407227528
"593",1153,-2.869181382,-23.94178227,-18.99627318,32.48789177,15.17983994,20.87608516,0.326631218,70.41176605,0.575730275416233,1524.31417812041,0.0413811470894324,0.0203961518592316,0.0138301233106271,0.376445314236324,0.768943845682305,0.740794745223785,0.457484223621921,0.900335396183402,0.000493151159001354,0.0352312597795758
"594",1154,-1.713488027,-20.97357568,-16.61055181,31.92257308,13.52002987,19.24228734,0.112123698,35.21897507,20.1505596395682,11.9826513730296,0.0788961372569521,0.109682392135838,0.0786629169314819,0.360312471816527,0.695272448867021,0.650852214583587,0.153468436330838,0.443860053230043,0.0172602905650474,0.000275582078702285
"595",1155,1.799449888,-14.79014173,-10.86577474,31.91515283,13.44972533,18.94956576,0.081505448,29.94285393,15.6810691883793,12.5404491388846,0.19292970054618,0.295685472667447,0.234779197256845,0.360100715640616,0.692151951071598,0.634737540322241,0.110074007178773,0.375425037427697,0.0134318756105694,0.000288474885987359
"596",1156,3.515239826,-11.56316193,-8.102937965,33.3819977,14.13560411,20.11541191,0.087344408,34.70759964,15.6810691883793,11.4157201781023,0.248625999547223,0.392755836556961,0.30986023089896,0.401960957590156,0.722594981079581,0.698918769960638,0.118349409464721,0.437227152903387,0.0134318756105694,0.000262478163470767
"597",1157,4.05318257,-10.19296958,-6.921149286,33.36560345,14.84174948,20.78885129,0.121366709,41.46041489,4.92211338413017,133.932314744083,0.266088172072952,0.433972416224776,0.341975742162151,0.401493104931967,0.75393755255979,0.735992415994739,0.166568309314802,0.524815933767519,0.00421611651109538,0.00309429811624781
"598",1158,4.736452355,-8.019400904,-5.076993492,34.24483495,15.07619143,21.51891727,0.066712543,25.0669384,13.1256356910138,56.2494252312228,0.288267809219034,0.499355255720136,0.392091306159092,0.426584267652982,0.764343361176555,0.776183424313942,0.0891084174414191,0.312180970907561,0.011242977362921,0.00129875395105784
"599",1159,6.128464487,-7.349112215,-4.240665901,33.23439589,14.31314647,20.00690426,0.080067679,29.15080452,47.9371208267621,5.71459831767264,0.333453948967193,0.519518123474144,0.4148187942843,0.397748755192237,0.730475276476923,0.69294529361286,0.108036295519631,0.365151597441899,0.0410613228179023,0.000130703764298388
"600",1160,7.505867758,-7.178653121,-3.900463904,31.77154969,12.89324012,18.62900678,0.075191572,27.22142792,5.99214010334527,266.119067693991,0.378165870122329,0.524645681534116,0.424063899826907,0.356002625714369,0.667452111331653,0.617090383784451,0.101125519111789,0.340126220918858,0.00513266535223778,0.00614963185142413
"601",1161,8.675879649,-6.808608906,-3.342272394,30.5347953,12.53833564,17.85007702,0.097121902,41.55793762,20.4618181172523,19.1420421843929,0.416145654635969,0.535776933922265,0.439232944889677,0.320708615382141,0.6516995205683,0.574209365736965,0.1322067909502,0.52608087242066,0.0175269040915081,0.000441062565824613
"602",1162,9.296684218,-6.773196848,-3.185393954,30.5919587,12.39898051,17.58860938,0.118531615,44.74304581,8.18472724690091,58.5986611850981,0.43629760688284,0.536842159479654,0.443496170114542,0.3223399220074,0.645514182097329,0.559815258379104,0.162550206199097,0.567393974135158,0.00701076163660324,0.00135305364222647
"603",1163,9.511524039,-6.780674015,-3.141748595,30.84180382,12.92756435,17.9476289,0.097826317,33.65233231,20.4618181172523,49.2382135834869,0.443271527549198,0.536617239781813,0.444682247662464,0.329469903770988,0.668975607311352,0.579579713798704,0.133205139543315,0.423539590679551,0.0175269040915081,0.00113669844251602
"604",1164,10.2875164,-6.723051147,-2.80705529,31.05904973,14.37709318,18.77711197,0.086503379,37.33989334,338.61592813506,24.4065366249851,0.468461034494996,0.538350585855166,0.453777652617212,0.335669582101763,0.733313579203597,0.625243752228502,0.117157441492831,0.471369860429605,0.290046996912568,0.000562744860790168
"605",1165,10.50692736,-6.861597109,-2.818808925,31.24409264,15.05683609,19.45830225,0.119634621,46.42424011,355.999419632902,4.03224229474516,0.475583339015857,0.534183002610064,0.453458243568933,0.340950263884866,0.763484265934631,0.662744094609118,0.164113467186296,0.589200251025782,0.304937110123053,9.18181801024041e-05
"606",2000,10.76347514,-7.048225459,-2.844332041,31.92405736,14.23094835,19.16265464,0.161134303,52.94516754,44.4999274541128,162.380023489776,0.483911142755976,0.52856905924215,0.452764644168351,0.360354829615359,0.726826876924804,0.646468338884872,0.222929859709782,0.673781283165996,0.0381171387653816,0.00375183181217061
"607",2001,10.58459739,-7.108301013,-2.964963517,31.08631528,13.94543616,18.68649438,0.136575416,47.77645111,58.2165887141292,71.6163494488,0.478104587752951,0.526761934237016,0.449486442578662,0.336447675643371,0.714154293341135,0.620255145152801,0.188123204137531,0.606739382273459,0.0498663687205297,0.00165394144844386
"608",2002,9.977098254,-7.965722709,-3.824655958,30.23957163,12.5594152,17.23747591,0.092055812,45.79436111,47.9371208267621,3.60624335913778,0.458384543491022,0.500969942592852,0.426124006669073,0.312283638407288,0.652635146069989,0.540484939475707,0.125026756703207,0.581030275740004,0.0410613228179023,8.19717401977667e-05
"609",2003,8.514457292,-11.87636525,-7.168401684,26.77737599,7.478408632,11.14138256,0.123142987,53.34457397,4.3579200751602,188.427728945104,0.410905719570605,0.38333440781303,0.335256573740653,0.213480861009946,0.427112444492335,0.204887684903607,0.169085780751784,0.678961866519434,0.0037328475289002,0.00435389239256596
"610",2004,7.979169209,-12.39634033,-7.628707176,25.83706523,6.633406862,9.58216223,0.055478804,26.9540844,47.9371208267621,8.65522896768572,0.393529720060306,0.367693104378444,0.322747614672486,0.186646642391207,0.389606670890608,0.119050734585088,0.073187138754744,0.336658586736399,0.0410613228179023,0.000198672814352013
"611",2005,7.6446012,-12.56199806,-7.816527464,25.07924551,5.20121259,8.209194575,0.067885712,36.6570549,47.9371208267621,2.02779425096533,0.382669299764819,0.36270997553078,0.317643534152927,0.165020281293231,0.326038100946283,0.0434672175389957,0.090771118577307,0.462512963820926,0.0410613228179023,4.54878361617413e-05
"612",2006,6.812820973,-13.15691343,-8.439355998,25.15283066,4.746107953,8.168267636,0.063391328,30.61635971,7.48224901793377,182.459219247101,0.355668861540925,0.344814402881281,0.300717955871335,0.167120225360863,0.305838082335176,0.0412141404324189,0.0844013479970101,0.384160882847893,0.00640904245041331,0.00421593765336494
"613",2007,6.345388791,-13.86478409,-9.032561516,24.75009433,4.521044969,8.041012461,0.06941703,39.03152847,52.3757431255364,2.06195240390651,0.340495534087024,0.323521036696308,0.284597393174088,0.155627094382623,0.295848563231526,0.0342085903353076,0.0929414147392458,0.493311562255912,0.0448632971528932,4.62773597311117e-05
"614",2008,5.47349333,-14.92634284,-9.992017798,24.45766006,4.05548282,7.419616555,0.073082365,44.92521667,52.3757431255364,5.85151388555298,0.312192914274418,0.291588424613456,0.25852384078807,0.147281720207822,0.275184383370781,0,0.0981361962821519,0.569756858790764,0.0448632971528932,0.000133868398757441
"615",2009,5.97289588,-13.8436924,-9.040398521,24.78659235,4.28963127,7.782623543,0.112208806,54.83133698,5.23757431255364,203.706092489958,0.328404032623268,0.324155493107639,0.284384419884684,0.156668660521706,0.285577164861517,0.0199839703181854,0.153589057629452,0.698246232322243,0.00448632971528932,0.0047070329192462
"616",2010,6.490468159,-12.86965482,-8.168356604,24.69372258,4.794525159,8.166279156,0.084754676,42.22645187,52.3757431255364,2.14498042191427,0.345204958988087,0.353455392144088,0.308082457025373,0.154018379553686,0.307987101226183,0.0411046722221312,0.114679051367938,0.534751974173044,0.0448632971528932,4.81964499479663e-05
"617",2011,6.966146413,-12.14034889,-7.507576797,24.99128051,4.242052974,7.99099369,0.090589099,42.27438736,26.1878715627682,43.1172493254604,0.360645962386184,0.375393549926136,0.326039374121714,0.16250997072229,0.283465381358233,0.0314549969664215,0.122948023484786,0.535373731317847,0.0224316485764466,0.000995219904220711
"618",2012,7.645491333,-10.79606321,-6.292051426,24.77182842,4.767522414,8.565446728,0.111613818,47.13281631,52.3757431255364,2.79614474745314,0.38269819439383,0.415830834389169,0.359071691520521,0.156247333294426,0.306788572564409,0.0630793260842494,0.152745797005075,0.598390984550935,0.0448632971528932,6.32473100876065e-05
"619",2013,7.731123098,-10.70821609,-6.202085755,24.70901063,4.813231218,8.537286435,0.106029965,47.32867813,52.3757431255364,1.42292355988633,0.385477889204831,0.418473352295555,0.361516539378385,0.154454663911375,0.308817377846591,0.0615290681606654,0.144831951066654,0.600931450622716,0.0448632971528932,3.1506996277026e-05
"620",2014,8.759290634,-9.343395699,-4.964572417,25.59736179,5.185453359,8.751356205,0.119767159,49.18338394,2.27720622284941,173.54751265295,0.418853260653257,0.459528338756332,0.395146387295457,0.179806079902457,0.32533862057712,0.0733138658949194,0.164301309758976,0.624988294286478,0.00195057813708231,0.00400995454849646
"621",2015,8.985965681,-8.606229617,-4.29671165,25.08566649,4.913277615,8.425682468,0.105913319,41.35263062,52.3757431255364,3.49418664359339,0.426211364879293,0.481702936758695,0.413295731899927,0.165203520694923,0.313257980989411,0.0553851358462832,0.144666631801743,0.523417895696563,0.0448632971528932,7.93816874457668e-05
"622",2016,9.277785832,-8.084190652,-3.820626703,25.44602177,4.971947478,9.028132879,0.142008319,48.07651138,28.4071827121553,23.2906505983896,0.435684145914232,0.497406323652241,0.426233503050816,0.175487197937898,0.315862068551172,0.0885507539461821,0.19582311266671,0.610631375799428,0.0243326357439421,0.000536952531789084
"623",2017,9.408255635,-7.770986261,-3.572087269,25.61182503,4.933436973,9.039730681,0.117826499,41.09653473,28.4071827121553,24.2062606684113,0.439919329369711,0.506827784612784,0.432987647115496,0.180218826156786,0.314152762922358,0.0891892268642963,0.161550864097377,0.520096151215339,0.0243326357439421,0.000558115729104811
"624",2018,9.386045174,-7.705930899,-3.526292999,25.73897468,4.827980172,8.971794462,0.165059686,52.65048599,56.8143654243107,5.36291248103268,0.439198355053794,0.508784706581216,0.434232122054297,0.183847372857024,0.309472016628693,0.0854492564810657,0.228493200347742,0.669959055435472,0.0486652714878841,0.000122574980007295
"625",2019,9.397369459,-7.468072944,-3.356119185,25.78451766,5.581879681,9.097879513,0.132557064,42.6517868,56.8143654243107,3.59693481896151,0.439565952945217,0.515939681101312,0.4388566536117,0.185147060506954,0.342934176480745,0.0923903898477625,0.182428101015306,0.540268868475406,0.0486652714878841,8.17565847741626e-05
"626",2020,9.423133142,-7.375730184,-3.309283517,25.69809836,5.719396058,9.032078314,0.204513073,56.91831589,5.16494231130097,219.665620129568,0.440402268487088,0.518717431775723,0.44012942889708,0.182680860514647,0.349037901094591,0.0887679548776758,0.284409433541361,0.725315822063508,0.00442411558980765,0.00507591771372525
"627",2021,9.080135612,-7.519084632,-3.521864541,25.29259841,5.670581562,8.870239246,0.204513505,53.05247879,5.68143654243107,54.3658548902716,0.429268217304945,0.514405205082349,0.434352466914004,0.171108862435855,0.346871248312954,0.0798585199682994,0.28441004580344,0.675173185833629,0.00486652714878842,0.0012552175461091
"628",2022,8.952178158,-7.553432613,-3.609911602,27.53293821,7.38040788,11.83734175,0.332269162,76.28048706,0.0876764898523313,33583.2143601763,0.425114587271595,0.513371987888197,0.431959757938632,0.235042798460858,0.422762638198662,0.243201073503246,0.465474731292063,0.976456850638656,7.51007276047595e-05,0.77623319116073
"629",2023,7.895132974,-8.432858044,-4.432538253,28.16650754,7.818011854,12.7209615,0.269397557,65.60578156,0.0624261274301872,43264.319745778,0.390801817787527,0.486918104724484,0.409604597540628,0.253123350800117,0.442185882218684,0.291845401134102,0.37636848227884,0.837998384619073,5.34721177758217e-05,1
"630",2024,5.327899526,-11.96423953,-7.747763619,26.70306397,6.483990092,11.99146514,0.16405648,55.40065384,3.19205598259691,104.654881352723,0.307466790253819,0.380691072910181,0.319512215142887,0.211360173812152,0.382974742122078,0.251685751079475,0.227071383238929,0.70563067389908,0.00273420762227035,0.0024175863586491
"631",2025,5.678888055,-10.34155236,-6.73192372,27.75523387,8.373198719,13.4107093,0.312316209,64.96322632,0.155180625355604,20903.9026086587,0.318860237449289,0.429502916749658,0.347118011591656,0.241386584570928,0.466828094347237,0.329816845260224,0.437195943140128,0.829663989551851,0.000132922496030532,0.483166540617392
"632",2026,8.929460328,-5.828072373,-2.400628482,29.80870116,9.430219337,14.371723,0.337489963,59.74214172,0.111987339766496,34094.6624043973,0.424377143238201,0.565272327127166,0.46482244003304,0.29998762640766,0.513744417364011,0.382721802715669,0.472874033313293,0.761942836525712,9.59245826692007e-05,0.788054681805033
"633",2027,9.347351454,-5.271422446,-2.215314585,29.34539476,7.971789231,12.76060408,0.306212097,59.74214172,0.0789410444064159,17294.3678649411,0.437942317265687,0.582016841912465,0.46985840852054,0.286765970595638,0.44901135843849,0.294027772736426,0.428544747996046,0.761942836525712,6.7618239311206e-05,0.399736597565909
"634",2028,9.488501101,-6.923084247,-3.779580884,28.35802055,7.349431132,11.8758974,0.280384898,48.39562988,0.171780160011144,4354.33781125323,0.442524179397579,0.532333415928367,0.427348937210768,0.258588673752151,0.421387721673451,0.245323608304692,0.391940547651422,0.614770568022433,0.000147141098219455,0.100643765077543
"635",2029,8.827168697,-7.548750663,-4.161584721,26.21078621,7.089089576,11.07893063,0.426922381,58.78125,0.160478833694622,5951.92561615699,0.421056652110877,0.513512825023345,0.416967852379141,0.197311744723684,0.409832347702509,0.201449631211281,0.599624214228234,0.749479392586944,0.000137460762810281,0.137570036479931
"636",2030,3.713440154,-10.14833481,-6.972825774,26.70197584,8.803666606,12.37374829,0.709419608,71.93848419,0.0554142412505688,21127.5444087847,0.255059785225708,0.43531506899441,0.340571415938777,0.211329121186203,0.485934600020753,0.272730897248238,1,0.920138008228172,4.74659722873559e-05,0.48833574495347
"637",2031,3.713440154,-10.14833481,-6.972825774,26.70197584,8.803666606,12.37374829,0.352941811,59.10959625,0.0968104431882453,8976.02100605418,0.255059785225708,0.43531506899441,0.340571415938777,0.211329121186203,0.485934600020753,0.272730897248238,0.494773525390877,0.753738275241672,8.29245643321467e-05,0.207468271037863
"638",2032,-4.143976244,-16.94544625,-14.18346448,26.70197584,8.803666606,12.37374829,0.118900478,22.64159966,0.27328178655673,3639.10052399005,0,0.230852034897209,0.144619844653382,0.211329121186203,0.485934600020753,0.272730897248238,0.163072985891611,0.280722615309997,0.000234083972181207,0.0841119374649884
"639",2033,4.748917574,-12.20314474,-8.179464676,26.66732183,7.238033296,13.15475708,0.209411681,61.54581451,30.1826316316651,20.5502449535012,0.288672442996842,0.373504596047264,0.30778059137226,0.210340178679201,0.416443279939632,0.315726368392176,0.291352100016412,0.785337745893906,0.0258534254779385,0.000473611435740919
"640",2034,6.547317115,-8.483113892,-5.146220891,27.40136988,8.761106055,13.62620656,0.11591395,38.57708359,3.35362573685167,273.023406021524,0.347050334334538,0.485406365031246,0.390210027930748,0.231288153208769,0.484045531326648,0.341680228032046,0.158840259406372,0.487417091352218,0.00287260283088205,0.00630921711500326
"641",2035,7.392114172,-7.893370442,-4.51187895,26.22108431,8.146832157,13.09030803,0.082968794,30.44722366,60.3652632633301,22.0403547544829,0.374473312194356,0.503146361821111,0.407448486982614,0.197605627850957,0.456780715363198,0.312178370847194,0.11214796843789,0.38196706887976,0.0517068509558769,0.000508053485662376
"642",2036,8.448837355,-6.002557417,-2.814076277,26.87086575,9.326172822,13.56545373,0.146506891,50.0201416,0.841488810809289,2126.00856560069,0.408775629196114,0.560023664983586,0.453586854895856,0.216148835008726,0.509126267232043,0.338335711833736,0.202198818787715,0.635841631836047,0.000720790967675367,0.0491386833247429
"643",2037,8.713377478,-5.73224128,-2.378353669,25.82324557,7.740555067,12.21883479,0.117800839,47.18033981,30.2935971891344,33.7388815806237,0.417362872577175,0.568155009897427,0.465427765689393,0.18625226236978,0.438747928808078,0.264202723168332,0.161514496863716,0.599007397894598,0.0259484748363132,0.000778450502505038
"644",2038,8.873239797,-5.671317297,-2.244432551,25.84278997,7.138002375,12.18507161,0.122990683,48.36978912,60.5871943782688,1.14036170047419,0.422552167210994,0.569987656386075,0.469067117842561,0.186810012769629,0.41200336370585,0.262344019591619,0.168869924354453,0.614435395123248,0.0518969496726265,2.49759274515195e-05
"645",2039,9.394828014,-5.100565734,-1.709780978,26.43190781,9.099697593,12.99460919,0.229383543,55.28350449,0.477064522663534,5677.09660378337,0.439483455037122,0.587156360668302,0.483596457071884,0.203622025971264,0.499074065015623,0.306910034861208,0.319657687389754,0.704111164129354,0.000408637398997059,0.131217702874849
"646",2040,9.911173369,-5.508711486,-1.681417926,25.61880519,8.068097521,12.16114521,0.145590216,44.97320175,2.7539633808304,1065.91635667025,0.45624455419207,0.574878980851236,0.484367232703899,0.180418023217377,0.453286044065137,0.261026842558594,0.200899639757465,0.570379259152875,0.00235895225784666,0.0246359595943996
"647",2041,10.42763285,-5.725125315,-1.763087391,25.72929809,7.830059693,12.12497554,0.122598976,38.2861824,4.32765674130492,476.448714322771,0.473009357993886,0.56836906432441,0.48214783707956,0.183571226137673,0.442720630828647,0.259035658819458,0.168314768469977,0.483643897559596,0.00370692497661618,0.0110111421806486
"648",2042,10.50969477,-5.95605879,-2.010935857,26.12308614,8.331372393,12.48435548,0.138491631,40.62720871,1.48314940227335,1119.39920986462,0.475673171979325,0.561422384195665,0.475412470306438,0.194808994620879,0.464971614551286,0.278819955792582,0.190839004552565,0.514008661420677,0.00127041581437502,0.0258721497720957
"649",2043,10.60229716,-5.884226301,-1.947176447,25.96613508,7.643460209,12.00619111,0.090738587,36.18172836,60.8091254932075,8.42766320973993,0.478679140418366,0.563583168048827,0.477145154064859,0.190329987003777,0.434438331016301,0.252496433399966,0.123159888840418,0.456347643045866,0.052087048389376,0.000193412912571339
"650",2044,10.64413019,-5.964659074,-2.042761853,25.65794716,6.979188933,11.88432372,0.071710728,27.54824257,60.8091254932075,4.3372286067734,0.480037083424906,0.56116368015995,0.474547587987659,0.181535041361621,0.404954359535642,0.24578748733275,0.0961922117429032,0.344365237640371,0.052087048389376,9.88675624883987e-05
"651",2045,10.76374021,-6.016475889,-2.15697981,25.72492129,7.479005649,12.17646132,0.101111501,30.78953743,4.05394169954717,356.793217888436,0.483919747199707,0.55960498521936,0.471443675968807,0.183446322740789,0.427138943353324,0.261870012794287,0.137861143212352,0.386407120129097,0.00347246989262507,0.00824545298187063
"652",2046,10.83321262,-5.733245705,-1.958635016,25.17050211,5.339427261,11.21256805,0.15003249,48.00197601,60.8091254932075,0.281473292566363,0.486174892794158,0.568124795918322,0.476833763535978,0.167624526250295,0.332172819645113,0.208806531554695,0.207195556224509,0.609664599433148,0.052087048389376,5.12378138642121e-06
"653",2047,10.8423132,-6.038460148,-2.357089222,25.76773369,7.404496618,12.05570085,0.219985694,49.74996948,0.935525007587808,1097.17910729392,0.486470306943371,0.558943679554858,0.466005634304374,0.184668086172692,0.42383182738365,0.255222004001437,0.306338366637839,0.632337308714771,0.0008013392059904,0.0253585595108307
"654",2048,10.05650173,-7.460105519,-3.618584705,24.84359253,5.565098438,11.15117005,0.056831151,18.52051353,60.8091254932075,4.74217943452662,0.460962061660976,0.51617934818693,0.431724063400317,0.158295309238804,0.342189333661406,0.205426497973645,0.075103784091447,0.227269218970924,0.052087048389376,0.000108227501343927
"655",2049,9.348833424,-9.020234522,-5.068180754,24.78078602,5.98756516,10.97980877,0.128666684,37.36171341,70.5454739586835,4.84730156003909,0.437990423529981,0.469249308514603,0.392330795326257,0.156502961759955,0.360940704122554,0.195992853866479,0.176914369195734,0.471652882141131,0.0604268764915533,0.000110657269601518
"656",2050,10.85190217,-7.288510368,-3.357798891,26.04549383,8.042991358,12.74769482,0.196140558,56.81547165,0.597842999649861,2690.93195525496,0.486781574732279,0.521341079831251,0.438811007027061,0.192594695797293,0.452171696025977,0.293317102481588,0.272543291322517,0.723981859669009,0.000512092173657231,0.0621961906141073
"657",2051,10.21579543,-8.394233431,-4.36517306,25.25115705,5.568200615,10.73791715,0.117061406,31.76967812,10.0779248512405,97.1721833633658,0.466132898339575,0.48807996673521,0.411435269684457,0.169926225204204,0.342327025146046,0.182676429901942,0.160466518193113,0.399120236797353,0.00863241092736475,0.00224463302492372
"658",2052,11.66103681,-7.135451511,-3.077234782,26.2909733,7.329164392,12.8016044,0.112510197,35.01844406,1.0529175217714,1441.62615360539,0.513046914004563,0.52594522360231,0.44643543258025,0.199600092358311,0.42048817354341,0.296284889555114,0.154016211055809,0.441259024467801,0.000901893678978407,0.0333200280929061
"659",2053,11.41041162,-7.3448545,-3.111534376,25.29829746,4.477990099,10.184125,0.044882767,19.57782173,70.5454739586835,10.0891244959445,0.504911363602802,0.519646199250877,0.445503329390395,0.171271499683161,0.293937553972135,0.15218950746274,0.0581696581054854,0.24098325271939,0.0604268764915533,0.00023181554070272
"660",2054,11.87452966,-6.930337669,-2.634734055,26.08728095,4.167398098,9.756413247,0.042224418,18.4474678,23.5151579862279,25.6278768773015,0.519977110612457,0.532115226675064,0.458460541074235,0.193787200191827,0.280151791994366,0.128643462181951,0.0544020509645821,0.226321764287038,0.0201422921638511,0.000590974634135496
"661",2055,12.31114806,-6.523579444,-2.087108373,24.87743717,3.354863881,9.531683586,0.046697948,20.94810677,61.252987723085,1.69564696488538,0.534150191137747,0.544350868471088,0.473342456149919,0.159261154263094,0.244087104950623,0.116271824655678,0.0607422657268444,0.258756817025026,0.0524672458228751,3.7810661365021e-05
"662",2056,12.51857981,-6.347227823,-1.859335101,24.25545551,4.184949542,9.503815685,0.059011459,27.30057144,61.252987723085,1.53246404054868,0.540883638230797,0.549655678877083,0.479532272664797,0.141511286292545,0.280930820522374,0.114737663262581,0.0781938764721572,0.341152768243708,0.0524672458228751,3.40388893636345e-05
"663",2057,12.66676685,-6.312882533,-1.771922646,24.966946,3.898811775,9.603450471,0.062499296,25.47595215,61.252987723085,0.470742340977885,0.545693941348403,0.55068881512361,0.481907736005224,0.161815522047344,0.268230470429609,0.120222677799223,0.0831370948334435,0.317486167983575,0.0524672458228751,9.4985019672012e-06
"664",2058,12.79176982,-6.187271097,-1.636297991,23.15267518,3.611391475,9.214671812,0.081399307,30.5495472,61.252987723085,0.290598678778729,0.549751665804611,0.554467316557429,0.485593382358601,0.110040574988906,0.255473194547997,0.0988199460650346,0.109923576370199,0.383294277427676,0.0524672458228751,5.33470343207974e-06
"665",2059,12.816772,-6.238548547,-1.663579079,23.11504089,3.420492593,9.641372729,0.094481632,33.6536293,30.6264938615425,12.1008789657063,0.550563262179038,0.55292484618596,0.484852009468079,0.10896658242349,0.247000064072643,0.122310343610964,0.128464806693839,0.423556413555446,0.0262336229114375,0.000278314763667098
"666",2060,12.87036132,-6.484353047,-1.890340555,23.93418711,5.555170309,11.59631485,0.167595819,55.20796967,0.577858374746084,2557.71165416055,0.552302826401836,0.545530832668838,0.478689688855313,0.132343055057063,0.341748669308049,0.229932253412421,0.232087594011283,0.703131424191024,0.000494974017196935,0.0591169676885064
"667",2061,12.76357338,-6.774839938,-2.073080353,21.97159024,3.359656809,10.04074056,0.11424017,38.76712418,30.6264938615425,32.104031550662,0.548836380478463,0.536792733900912,0.473723672387912,0.076335237524449,0.244299841158805,0.144296021971355,0.156468055651222,0.489882051961469,0.0262336229114375,0.000740662960735337
"668",2062,12.69021281,-7.22176561,-2.497425678,21.5559075,3.483268461,10.09623145,0.107143782,33.98452377,15.3132469307712,32.7993149482051,0.546455021227476,0.523348820303248,0.462191943148424,0.0644726469898086,0.249786398464416,0.147350862058041,0.146410534195829,0.42784834842246,0.0131168114557188,0.000756733578801174
"669",2063,12.05655852,-7.353876057,-2.87235216,23.07704318,5.829347256,12.18918368,0.143620729,43.70073318,0.311366041854315,5025.63601637756,0.525885953874002,0.519374822956287,0.452003187857818,0.107882218721057,0.353918133167272,0.262570393979834,0.198108338357567,0.553874443515541,0.000266705662305335,0.116159995007609
"670",2064,12.34652552,-7.812983009,-3.380133833,21.78279477,4.185300563,10.79424844,0.150984198,34.63684845,1.36053422636342,537.823090269438,0.535298579729158,0.505564485843286,0.438204047344582,0.0709474666600513,0.280946400743177,0.185777535017155,0.208544386591347,0.436309460023105,0.0011653877852907,0.0124297351721589
"671",2065,12.18442668,-8.423460189,-3.914910706,22.16476874,3.528384545,10.81652199,0.140238807,53.90967178,0.198052450673156,8322.77851552608,0.530036685332641,0.487200800390763,0.423671303044934,0.0818480895750201,0.251788895609837,0.187003720674167,0.193315230501083,0.686291584039381,0.000169645057352444,0.192369376678021
"672",2066,10.6783882,-10.65624817,-5.987327322,22.32528357,1.329079415,10.59086308,0.104320846,31.18355179,60.5806693360637,0.933435906605577,0.48114913352258,0.420036592606195,0.36735267319523,0.086428798658653,0.154171774302626,0.174580926875294,0.142409662289276,0.391517764528166,0.051891360541286,2.01930929800163e-05
"673",2067,10.74903917,-12.38486414,-7.474623723,22.0795502,2.598178614,10.20785257,0.255209863,50.49984741,0.357423977738752,4378.52301204679,0.483442536381919,0.368038318172273,0.326934885170356,0.0794161563993009,0.21050129800981,0.153495738665658,0.356260641951121,0.642063754834502,0.000306157338606707,0.101202776160178
